Main steam flow (t/h),Main steam temperature (boiler side) (℃),Main steam pressure (boiler side) (Mpa),Reheat steam temperature (boiler side) (℃),Superheater desuperheating water flow (t/h),Reheater desuperheating water flow (t/h),Feedwater temperature (℃),Feedwater flow (t/h),Flue gas temperature (℃),Boiler oxygen level (%),Main steam temperature (turbine side) (℃),Main steam pressure (turbine side) (MPa),Reheat steam temperature (turbine side) (℃),Reheat steam pressure (turbine side) (MPa),Control stage pressure (Mpa),High exhaust pressure (Mpa),Feedwater pressure (MPa),Condenser vacuum (kPa),Circulating water outlet temperature (℃),SO2 (mg/m3),Nox (mg/m3),CO (mg/m3),CO2 (ppm),O2 (%),Velocity (m/s),Temp. (°C),Pressure (Kpa),Flow rate (KNm3/h),Opacity (%),Dust (mg/m3),Boiler Eff (%),Entalphy inlet MS (kj/kg),Entropi Inlet MS (Kj/Kg (Deg C)),Cold Reheat Pressure (Mpa),Cold Reheat Temperature (°C),Entalphy Cold Reheat (kj/kg),Entalphy Isentropis Cold Reheat (kj/kg),ΔP aktual (Kj/Kg),ΔHP isentropis (Kj/Kg),HP Turbine eff (%),O2 in APH (%),O2 Out APH (%),Refference Temperature (°C),Flue Gas in Temperature (°C),APH Leakage (%),Corrected Flue Gas Out Temperature (°C),APH Effectiveness (%),Coal Flow (t/h),Energy Input From Boiler (Kcal/h),NTHR (Kcal/Kwh),NPHR (Kcal/Kwh),HHV (Kcal/Kg),Month,DayOfWeek,Hour,Year,Quarter,Day,DayOfYear,WeekOfYear,Minute,Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Nett Load (MW)_lag_1,Nett Load (MW)_lag_2,Nett Load (MW)_lag_3,Nett Load (MW)_lag_6,Nett Load (MW)_lag_12,rolling_mean_3,rolling_std_3,rolling_min_3,rolling_max_3,rolling_mean_6,rolling_std_6,rolling_min_6,rolling_max_6,rolling_mean_12,rolling_std_12,rolling_min_12,rolling_max_12
819.042810403879,567.5594936840066,14.542300665433388,566.1605760453871,76.20223164792418,1.9269943146803064,226.58949937318815,834.4855095645628,122.14984990028354,4.679360279055414,565.6098018634685,14.219914322589654,566.1909432137356,1.9634313401154528,10.59146586414634,2.1739086673722525,15.471574033916394,-92.75132368446909,35.75705705418652,421.9125733772856,192.8058727231484,388.9768334512214,97492.95196844148,6.606524081782532,11.85758865287618,90.90812892177836,-0.2511706334480085,453.9414669675312,49.693309661427165,18.194428046462665,93.7050139228256,3503.204294855751,6.605546460846128,2.2008849721767083,319.461945693757,3065.337348317756,2955.8488194623715,442.5326650132529,548.4616723782228,80.75374743528047,4.551973193575693,5.11368577826404,32.47431309849699,356.2268404500973,1.502941870417595,125.59249631641792,71.53036126774239,167.06597406415216,709233432.5983782,2568.7735954385025,2721.550477570062,4256.047173060904,10,3,7,2022,4,6,279,40,10,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,279.67448776341644,279.77452716150805,279.7673942842088,282.26205589141034,280.9406413591292,279.7388030697111,0.05581275349963899,279.67448776341644,279.77452716150805,280.57821735363734,1.0892531584212193,279.67448776341644,282.26205589141034,281.0424010375518,1.2077691455514512,279.67448776341644,283.06644949771385
822.7379494256721,567.9751568743661,14.338530595126908,565.2725278850628,74.22203695805295,0.6343834711444808,225.78048908442284,833.0663833135163,121.92342814541892,4.689142458920926,564.9366671451278,14.177593023005334,565.6786293009762,1.965035620489842,10.576990394366968,2.163587051126569,15.434536773077213,-92.70698984663429,35.71369183326165,421.39905819012006,184.9636394658346,349.4323696180039,97656.56822992676,6.541723185735314,11.913661101350918,93.98949416403984,-0.2518961052687581,456.1300027024066,49.69596406182384,21.4081906675339,93.6921025969593,3505.1800382616493,6.602069919519741,2.1960205267224446,318.7219213575229,3064.2392837796965,2953.4964246735417,444.9403093402772,549.1742555049486,80.70458291233453,4.60696315553851,5.12684169783146,31.70170647361459,356.39834212858807,1.1294916189861008,125.38719468375642,71.57765615599007,165.3214568952435,705077105.3950105,2559.273512445582,2690.178903236747,4258.408758907078,10,3,7,2022,4,6,279,40,20,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,279.17624308448944,279.67448776341644,279.77452716150805,281.55615811625586,280.4930542104221,279.5417526698047,0.3204682714660874,279.17624308448944,279.77452716150805,280.0639152191505,0.8337315794060127,279.17624308448944,281.55615811625586,280.89536784799856,1.3231688810672897,279.17624308448944,283.06644949771385
826.3553024844655,567.7573837576874,14.211827088318152,565.0133514874143,72.42360505194593,0.1406230615495388,230.68847505747777,830.9817481335205,121.96757939326358,4.7558615627832,564.5576289441933,14.197405273871317,565.4993748942475,1.968232294127444,10.537617009616886,2.171907832160929,15.469576080519444,-92.77616846212528,35.684527730582104,442.2605973712244,193.8157982744982,324.7386544285601,97373.54046239442,6.510179895808889,11.915626160002414,94.99000422484688,-0.2506131487817419,456.9995152222524,49.6998042107735,18.925841270276003,93.6508126587216,3504.46339296374,6.595141840217613,2.1939798982181147,318.2377715215657,3063.620720871413,2954.2284468969165,443.791982134156,548.1715340133446,80.8844233678457,4.594390712728306,5.195531309008575,30.66560865354016,355.708724694628,0.9160862604740124,125.64369598455612,71.44990482553335,165.22940588175643,704299383.7957966,2546.397860260196,2667.637952006596,4263.074923852762,10,3,7,2022,4,6,279,40,30,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,278.3201213876092,279.17624308448944,279.67448776341644,280.4346809050245,280.2119111653422,279.0569507451717,0.6850182965897273,278.3201213876092,279.67448776341644,279.5245757643761,0.7133368784242408,278.3201213876092,280.4346809050245,280.7142901127641,1.517626828022637,278.3201213876092,283.06644949771385
826.9059508521855,567.0369194274898,14.249545170998935,565.7284214058079,72.54230611732089,0.833097837973319,235.9181743695966,835.9731856839852,122.5181256000184,4.719022653585096,564.7343491110898,14.200212536040684,565.5569299595841,1.9667504686919568,10.494883454125365,2.190304894313071,15.481337680184277,-92.74429311287068,35.7524527560026,466.3724063817064,197.8004811071156,257.6270746247147,97336.52688612646,6.515503926965395,11.95640445717665,96.274418321322,-0.2475561286051729,456.98086833302057,49.703224634730105,13.669281362611942,93.6408021658265,3503.7759201930503,6.595398489878699,2.192188071706087,318.0425492714499,3063.009667956934,2955.5333287361327,442.5684253593943,546.524250455069,80.84484000822852,4.624564790815395,5.226466268698945,30.81000556634988,354.91603646114663,1.0555009051528608,125.69865122988386,71.45706633462368,166.81537368623634,707537116.2702377,2539.7432985582973,2691.050753538834,4258.1999671377525,10,3,7,2022,4,6,279,40,40,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,278.04751291328967,278.3201213876092,279.17624308448944,279.7673942842088,281.3867942286001,278.51462579512946,0.5889668269820814,278.04751291328967,279.17624308448944,279.12671443242033,0.7678422979797627,278.04751291328967,279.77452716150805,280.53392359175973,1.7003752025124754,278.04751291328967,283.06644949771385
828.3092069351756,566.5747944418808,14.361336584423592,566.3134439068542,74.56208257897931,2.206194872605692,234.6637350149596,843.6556024838231,123.09417898706104,4.629961687263066,564.8497221527873,14.24007119542393,565.5846165845522,1.959633800069256,10.451239673022164,2.198198994622314,15.437364238184427,-92.6102523963542,35.80272896984174,479.0451317467212,189.621022598712,158.626278948822,97592.79590957912,6.538142656785459,11.967180685458036,99.30046908470533,-0.2423022685379729,454.25565830347296,49.70357990280512,10.795644869122832,93.6385963851212,3503.824459714021,6.604820995536104,2.1852902706523505,317.9089436260607,3061.524748676483,2955.0841559774767,440.6026384374034,546.1721293266767,80.50711008492144,4.698442437814624,5.207349350986428,31.240011243484133,355.13224242827255,1.340506232427188,125.93488213778346,71.37906032064822,167.49074107985308,713676571.3529794,2530.541808859456,2712.7600568809967,4251.27228377937,10,3,7,2022,4,6,279,40,50,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,279.6424436163535,278.04751291328967,278.3201213876092,279.77452716150805,282.94065786759046,278.6700259724175,0.8530978260286569,278.04751291328967,279.6424436163535,279.1058893211111,0.7484400817621584,278.04751291328967,279.77452716150805,280.38856104073915,1.6953899817127644,278.04751291328967,283.06644949771385
